id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
32821,France,"Bitter cherries with some yeastiness give this wine a rich, while tight, character. It has a touch of vanilla, ripe red-berry fruits and an almond aftertaste. Drink now.",Brut Rosé,87,60.0,Champagne,Champagne,,Roger Voss,@vossroger,Veuve Clicquot Ponsardin NV Brut Rosé  (Champagne),Champagne Blend,Veuve Clicquot Ponsardin
32835,Italy,"An unusual blend of 60% Barbera, 15% Nebbiolo, 20% Neretto and 5% Freisa, this offers sensations of ripe red berry, baked apple, bread crust, toasted hazelnut and a confectionary note. Brisk acidity and persistent bubbles give it a fun, informal vibe.",Brut Rosé Metodo Classico,87,35.0,Italy Other,Vino Spumante,,Kerin O’Keefe,@kerinokeefe,Tenuta Roletto 2009 Brut Rosé Metodo Classico Sparkling (Vino Spumante),Sparkling Blend,Tenuta Roletto
32838,France,"This is a ripe, dry style of rosé. It has a dense texture that is rich with strawberry fruits as well as good acidity and a balanced tangy texture of peeled oranges. The wine is fresh, full of fruit and ready to drink.",Brut Rosé de Saignée,87,60.0,Champagne,Champagne,,Roger Voss,@vossroger,Collet NV Brut Rosé de Saignée  (Champagne),Champagne Blend,Collet
32843,US,"Here's a Cab that needs food to round it off and polish its rough edges. Very dry and a bit angular in tannins, with a peppery bite and generous flavors of cherries and blackberries.",Heritage Reserve,89,50.0,California,Sonoma Valley,Sonoma,,,Schug 2004 Heritage Reserve Cabernet Sauvignon (Sonoma Valley),Cabernet Sauvignon,Schug
32847,France,"Firmly structured, with bitter black cherries, red berry fruits and concentrated but vibrant fruit. This is delicious Pinot Noir, not powerful, but immediately enjoyable. Aging? Maybe, but not more than 3–4 years.",Clos des Guettes Premier Cru,89,35.0,Burgundy,Savigny-lès-Beaune,,Roger Voss,@vossroger,Henri de Villamont 2005 Clos des Guettes Premier Cru  (Savigny-lès-Beaune),Pinot Noir,Henri de Villamont
32842,US,"Lemon custard, ripe Gala apples and a seemingly sweet candy element show on the nose of this wine from a family-owned producer. Bright energy and ripe apple characterize the palate, along with green pear skins and stonefruit.",Family Reserve,87,26.0,California,Carmel Valley,Central Coast,Matt Kettmann,@mattkettmann,Joullian 2014 Family Reserve Sauvignon Blanc (Carmel Valley),Sauvignon Blanc,Joullian
32844,US,"This is a dark, sappy, saturated wine, and the power and grip of the fruit belies its claim of 12.9% alcohol. The Malbec is plenty ripe without being over-ripe, and the fruit retains a certain muscularity, along with a mélange of cherries, plums, rum-soaked raisins and coffee liqueur. Thoroughly delicious and captivating.",Alice Vineyard,89,30.0,Washington,Wahluke Slope,Columbia Valley,Paul Gregutt,@paulgwine ,Tagaris 2006 Alice Vineyard Malbec (Wahluke Slope),Malbec,Tagaris
32855,Italy,"Bandarossa delivers prickly fizz and direct aromas of stone fruit, pear and Golden Delicious apple. It has character and grit that builds in intensity thanks to the wine's lively effervescence and sweet fruity tones.",Bandarossa Millesimato Extra Dry,89,22.0,Veneto,Prosecco di Valdobbiadene,,,,Bortolomiol 2007 Bandarossa Millesimato Extra Dry  (Prosecco di Valdobbiadene),Prosecco,Bortolomiol
32840,France,"Orange-pink in color, this is a fruity while mature wine. It has ripe red berry flavors along with a bitter cherry character that introduces a touch of tannin. The acidity and the crisp aftertaste make for an attractive finish.",Brut Rosé,87,75.0,Champagne,Champagne,,Roger Voss,@vossroger,G. H. Mumm NV Brut Rosé  (Champagne),Champagne Blend,G. H. Mumm
32852,Argentina,"Malbec and Bonarda are the lead grapes in this four-variety blend that shows improvement from the 2004, which was tough. Loads of ripe, dark fruit lead the way, with chewy, dense berry flavors coming next. It's bolstered by warm, oaky hints that settle on mocha and spice, so it fits the familiar style of what is good Mendoza wine.",Corte B,89,25.0,Mendoza Province,Mendoza,,Michael Schachner,@wineschach,Vistalba 2005 Corte B Red (Mendoza),Red Blend,Vistalba
32850,France,"From its own estate, this Louis Latour wine is a ripe, strawberry- and juicy plum-flavored wine, sustained by a well- judged dry layer of tannins. It is sweet, the acidity showing through in the red fruits.",Domaine Latour,89,50.0,Burgundy,Aloxe-Corton,,Roger Voss,@vossroger,Louis Latour 2005 Domaine Latour  (Aloxe-Corton),Pinot Noir,Louis Latour
32872,US,"Aged for more than two years in new oak, this 100% Cab bursts with smoky vanilla and char that currently dominate its underlying fruit. But it's likely that time in the bottle will meld everything together. The powerful black currant, black cherry, carob and tobacco flavors, wrapped into rich, soft tannins, suggest holding at least through 2008, and the wine should develop well for a decade.",Winemaker's Reserve,92,40.0,California,Alexander Valley,Sonoma,,,Souverain 2004 Winemaker's Reserve Cabernet Sauvignon (Alexander Valley),Cabernet Sauvignon,Souverain
32874,US,"This outstanding Walla Walla boutique has established a track record for consistent improvement, and the white wines are best of show. Once again this 2006 blend is smooth, round and richly endowed with mixed stone fruits. Lovely aromas build a dense cloud of complex fruit, toast and caramel scents around the glass; once in the mouth the full-bodied fruit takes hold with lychee, peach and stone fruits. Immaculate and persistent, this stunning wine just keeps on coming.",Sémillon-Sauvignon Blanc,92,25.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Buty 2006 Sémillon-Sauvignon Blanc White (Columbia Valley (WA)),White Blend,Buty
32876,Italy,"Here's a standout Sangiovese-based super Tuscan with a very unique peppermint-like characteristic that helps to increase the wine's intensity and delicious overall effect. Beyond that layer of fresh mint are softer aromas of earth, white mineral, talc powder, pencil lead, cherry and spice. The wine has a strong mineral component.",Flaccianello,92,120.0,Tuscany,Colli della Toscana Centrale,,,,Fontodi 2004 Flaccianello Sangiovese (Colli della Toscana Centrale),Sangiovese,Fontodi
32878,US,"The vineyard is in the northwestern, coolest part of the Highlands, which is most susceptible to the chilly winds that blow in from Monterey Bay. You can taste the salty tang of the sea, and the wine certainly is high in acidity. It's also deep in cherry, raspberry, currant, cola and spice flavors. Delicious now, and should mellow over the next six years.",Sleepy Hollow Vineyard,92,59.0,California,Santa Lucia Highlands,Central Coast,,,Testarossa 2006 Sleepy Hollow Vineyard Pinot Noir (Santa Lucia Highlands),Pinot Noir,Testarossa
32904,US,"From a historic vineyard in the heart of the Napa Valley, this 100% Cabernet Sauvignon develops in the glass, evolving from muted aromas of earth and cinnamon spice to subtle cherry, cassis and oak. Balanced and lovely, the spice stays on the tongue throughout the long finish. It can easily be enjoyed now, but has the structure to age well through 2022.",Hayne Vineyard,91,105.0,California,St. Helena,Napa,Virginie Boone,@vboone,Nickel & Nickel 2012 Hayne Vineyard Cabernet Sauvignon (St. Helena),Cabernet Sauvignon,Nickel & Nickel
32886,US,"At four-plus years of age, this single-vineyard Syrah still has babyfat flavors of blackberry jam, cassis, red currants, licorice, cola, Asian spice and smoky oak that are fresh and vibrant. It's lovely now, with a rich texture of finely-ground tannins, but should develop additional complexity with another five years in the cellar.",Bien Nacido Vineyard,92,37.0,California,Santa Barbara County,Central Coast,,,Ojai 2003 Bien Nacido Vineyard Syrah (Santa Barbara County),Syrah,Ojai
32890,US,"Impresses for the sheer volume of fruit, with explosive blackberry, cherry, cassis, chocolate, licorice, gingerbread, cola and smoky oak flavors. The structure is very fine, with rich, ripely smooth tannins and good acidity. Delicious now, and should remain so for several years.",Ascent,92,80.0,California,Sierra Foothills,Sierra Foothills,,,Domaine de la Terre Rouge 2005 Ascent Syrah (Sierra Foothills),Syrah,Domaine de la Terre Rouge
32892,France,"This second wine of Château Cheval Blanc is ripe, dominated by soft, juicy Merlot. It is rich, full of jammy red berry fruits and finely integrated, gentle tannins. It's full bodied, generous and developing well. Drink from 2017.",Le Petit Cheval,91,0,Bordeaux,Saint-Émilion,,Roger Voss,@vossroger,Château Cheval Blanc 2012 Le Petit Cheval  (Saint-Émilion),Bordeaux-style Red Blend,Château Cheval Blanc
32894,France,"This second wine of the Haut-Brion's newly acquired Château Quintus is rich, with layers of black plums and dense juicy tannins. A dark Merlot-dominated wine, it's smooth and likely to be ready soon. Drink from 2017.",Le Dragon de Quintus,91,0,Bordeaux,Saint-Émilion,,Roger Voss,@vossroger,Château Quintus 2012 Le Dragon de Quintus  (Saint-Émilion),Bordeaux-style Red Blend,Château Quintus
32898,US,"Much is exciting about this boutique, Italian-varietal winery, including this lighter Nebbiolo, which offers juicy berry aromas along with incense and intense hibiscus. It's bright and lively on the palate, with pressed strawberry lifted by clove, nutmeg, orange peel and Christmas cookie spices, all set against leathery tannins.",Luna Matta Vineyard,91,45.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Giornata 2011 Luna Matta Vineyard Nebbiolo (Paso Robles),Nebbiolo,Giornata
32910,France,"A light, delicate wine, with spice and pear flavors, some quince, green plums. To balance this, there is a streak of minerality, which cuts through the fruits.",Les Chenevottes Premier Cru,89,0,Burgundy,Chassagne-Montrachet,,Roger Voss,@vossroger,Louis Latour 2006 Les Chenevottes Premier Cru  (Chassagne-Montrachet),Chardonnay,Louis Latour
32914,Spain,"Here's a highly recommended, everyday Ribera del Duero wine that starts with a full, round nose of charcoal, wild berry patch and oak. The oak, however, is tame (just three months of barrel time for this youngster) not forced, thus the cherry and raspberry fruit has vibrancy and balance.",Roble,88,10.0,Northern Spain,Ribera del Duero,,Michael Schachner,@wineschach,Condado de Oriza 2006 Roble  (Ribera del Duero),Tempranillo,Condado de Oriza
32897,US,"Aromas of baked sour cherry tart precede pleasing wafts of violet and lavender. From a vineyard planted largely to a field selection of the Swan clone, it offers an expected earthiness and spiciness that intrigues around a core of balanced tension between fruit, acid and oak.",Stiling Vineyard,91,55.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Gary Farrell 2012 Stiling Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Gary Farrell
32903,Italy,"This opens with aromas of spiced plum, oak, vanilla and leather. The smooth, concentrated palate offers ripe black cherry, juicy raspberry, mocha, clove, tobacco, black pepper and licorice alongside velvety tannins. Drink 2015–2023.",Millecento,91,200.0,Tuscany,Brunello di Montalcino,,Kerin O’Keefe,@kerinokeefe,Castiglion del Bosco 2008 Millecento  (Brunello di Montalcino),Sangiovese,Castiglion del Bosco
32888,US,"This regional bottling has been a strong suit of Testarossa over the years, a best-barrel blend from their far-flung coastal empire of vineyards. It's very rich in apricot, pineapple, honeysuckle and smoky oak flavors, and finishes dry and spicy. Shows an elegant complexity that should develop over the next six years.",Diana's Reserve,92,55.0,California,California,California Other,,,Testarossa 2006 Diana's Reserve Chardonnay (California),Chardonnay,Testarossa
32896,US,"Named after a property that Bill Foley's family owns in Texas, this kicks off with citrusy crème brûlée and tight honey elements on the nose. It opens softly with French toast on the palate, then tightens up with limestone minerality and lemon rind acidity. Just enough buttery vanilla lingers into the finish.",Bar Lazy S Ranch,91,45.0,California,Sta. Rita Hills,Central Coast,Matt Kettmann,@mattkettmann,Foley 2012 Bar Lazy S Ranch Chardonnay (Sta. Rita Hills),Chardonnay,Foley
32911,Spain,"Ripe and on the cusp of being classified as “raisiny,” but in the final analysis this blend of Cabernet Sauvignon, Merlot and Tempranillo from one of the Penedès' best cava producers has plenty of appeal. Look for sweet, friendly plum, cassis and prune flavors sitting on a saturated, cuddly palate. Drink soon to capture the wine's livelier qualities; further aging will not help it.",MM Reserva Privada,89,14.0,Catalonia,Penedès,,Michael Schachner,@wineschach,Mas de Monistrol 2004 MM Reserva Privada Red (Penedès),Red Blend,Mas de Monistrol
32900,US,"Black as night in the glass and noticeably viscous, this shows brooding aromas of heavy char, black tobacco, cassis, bloody meat and balsamic vinegar. The palate isn't so heavy, though. Good acidity and tannins glide across the tongue while offering flavors of pencil lead, black cherry extract and black pepper.",Blessings,91,45.0,California,Santa Clara Valley,Central Coast,Matt Kettmann,@mattkettmann,Aver Family Vineyards 2011 Blessings Petite Sirah (Santa Clara Valley),Petite Sirah,Aver Family Vineyards
32912,France,"This rosé features a copper cast to its salmon-pink hue, with simultaneously complex and delicate aromas of crushed stone, citrus and brine. It's refreshingly zesty on the finish, brought alive by its salty minerality. Try it over the next year with grilled sardines or fried fish.",Clos Bernarde Rosé de 1ère Taille,89,22.0,Provence,Côtes de Provence,,Joe Czerwinski,@JoeCz,Meulnart Père et Fils 2007 Clos Bernarde Rosé de 1ère Taille Rosé (Côtes de Provence),Rosé,Meulnart Père et Fils
32974,Italy,"Aromas of mature dark-skinned berry, fennel, toast and baking spice come together in the glass. The taut, focused, palate shows ripe black cherry, red raspberry, mineral and licorice while fresh acidity and firm tannins provide balance. Drink 2019 through 2024.",Trimarchisa,90,39.0,Sicily & Sardinia,Etna,,Kerin O’Keefe,@kerinokeefe,Tornatore 2014 Trimarchisa  (Etna),Red Blend,Tornatore
